date,bab_el-mandeb_strait_n_container,dover_strait_n_container,gibraltar_strait_n_container,malacca_strait_n_container,suez_canal_n_container,taiwan_strait_n_container,bab_el-mandeb_strait_n_total,dover_strait_n_total,gibraltar_strait_n_total,malacca_strait_n_total,suez_canal_n_total,taiwan_strait_n_total,bab_el-mandeb_strait_capacity_container,dover_strait_capacity_container,gibraltar_strait_capacity_container,malacca_strait_capacity_container,suez_canal_capacity_container,taiwan_strait_capacity_container,bab_el-mandeb_strait_capacity,dover_strait_capacity,gibraltar_strait_capacity,malacca_strait_capacity,suez_canal_capacity,taiwan_strait_capacity
2019-06-28 00:00:00+00:00,18.142857142857142,34.857142857142854,29.428571428571427,45.0,17.428571428571427,90.42857142857143,56.714285714285715,157.42857142857142,115.57142857142857,167.14285714285714,50.57142857142857,247.0,1124300.85456974,865339.5607781241,903402.0181091159,1440269.996927356,1078506.611471485,1697355.2361310485,2775709.98861268,2790897.7144133183,3014641.795872045,6443723.293996776,2341274.202307337,5202608.404741956
2019-07-05 00:00:00+00:00,16.142857142857142,38.714285714285715,31.571428571428573,42.285714285714285,16.857142857142858,87.57142857142857,48.714285714285715,164.42857142857142,125.42857142857143,167.28571428571428,46.57142857142857,256.14285714285717,990282.9384219499,885314.445646653,1060030.7888684494,1351469.4239483613,1028697.9644329576,1851640.8125924785,2183796.06623678,2860704.1208100426,3164098.5690041785,6086408.874990608,2303006.1055578454,5821513.071383699
2019-07-12 00:00:00+00:00,15.714285714285714,33.857142857142854,26.857142857142858,40.285714285714285,18.142857142857142,89.85714285714286,47.714285714285715,160.14285714285714,112.28571428571429,159.42857142857142,52.285714285714285,251.85714285714286,1024161.0085257397,904763.7052556894,889751.0847462575,1326868.9333170187,1059384.090144113,1787651.637011564,2295315.9669492072,2829706.9148876113,3127266.534260269,5893909.652162616,2549962.5429192227,5498336.421418615
2019-07-19 00:00:00+00:00,17.571428571428573,35.0,29.285714285714285,44.42857142857143,17.714285714285715,88.14285714285714,57.142857142857146,156.57142857142858,108.14285714285714,165.28571428571428,52.285714285714285,262.42857142857144,1086264.7600924952,899861.9436650671,972223.3612929952,1409906.5368699871,1075053.1239888996,1813644.9678155857,2803744.4101446914,2785728.4137248215,2909691.80861127,6405066.384304379,2433713.0152810826,5439829.191415152
2019-07-26 00:00:00+00:00,16.571428571428573,33.285714285714285,28.285714285714285,42.285714285714285,18.285714285714285,87.85714285714286,49.0,150.28571428571428,114.28571428571429,170.14285714285714,52.285714285714285,254.85714285714286,1053607.5687306188,835187.2428562216,933116.9012805305,1355320.3190456056,1062535.4756424294,1625611.593320523,2214155.08115584,2550913.0839199712,2975190.922927191,6543109.397822521,2524731.554048876,5330412.335013181
2019-08-02 00:00:00+00:00,18.857142857142858,33.857142857142854,28.285714285714285,39.42857142857143,18.714285714285715,84.42857142857143,58.857142857142854,148.71428571428572,109.71428571428571,167.71428571428572,56.57142857142857,239.71428571428572,1167057.7793112048,879056.637174988,981530.3711570463,1275354.427076981,1101096.7335381412,1726123.6233932357,2534868.714396417,2704055.022468497,3140438.9161643498,6654613.720755081,2696200.44722756,4907621.144801282
2019-08-09 00:00:00+00:00,16.428571428571427,36.142857142857146,31.428571428571427,40.857142857142854,18.714285714285715,82.0,55.714285714285715,151.14285714285714,116.14285714285714,152.71428571428572,54.857142857142854,247.71428571428572,1022672.3209341279,869191.5584294529,1011909.7277515061,1259129.5445156728,1046299.7674386811,1594181.499294475,2529888.8351962543,2890732.58125342,3126314.103790507,5772998.704816813,2435540.945641187,5432192.424664502
2019-08-16 00:00:00+00:00,17.285714285714285,32.42857142857143,29.714285714285715,42.142857142857146,17.0,89.85714285714286,51.0,147.42857142857142,112.57142857142857,157.57142857142858,55.285714285714285,267.14285714285717,1069602.385682542,857082.531308211,956841.9047931005,1390455.217774254,935379.3935345095,1663653.0674472228,2452841.0364189157,2578003.5036488757,3065225.5566347945,6336757.916224075,2433330.442287873,5305230.996382472
2019-08-23 00:00:00+00:00,17.285714285714285,35.142857142857146,26.142857142857142,43.57142857142857,17.285714285714285,95.0,57.0,155.42857142857142,104.42857142857143,171.0,51.42857142857143,257.7142857142857,1042876.4848339154,902757.7331069602,850118.9846487754,1356031.5863941587,1053731.319513366,1943733.309812077,2557244.9443168105,2909938.0144813186,3046409.3905837014,6718643.493568788,2421016.6415794725,5665982.11192192
2019-08-30 00:00:00+00:00,17.428571428571427,36.285714285714285,29.428571428571427,43.857142857142854,18.285714285714285,88.14285714285714,52.142857142857146,164.14285714285714,115.0,176.42857142857142,56.857142857142854,260.0,1069483.8384396157,886000.4118914105,999226.432323597,1368518.3404295344,1004294.5064715821,1704106.7485564349,2575736.689107663,2863946.5402403856,3098054.4085401627,6639416.5088228155,2663037.917732037,5250265.664040139
2019-09-06 00:00:00+00:00,16.571428571428573,34.57142857142857,31.0,43.0,16.142857142857142,90.71428571428571,53.57142857142857,160.28571428571428,120.57142857142857,171.28571428571428,51.857142857142854,286.42857142857144,992806.9683113581,876719.4125661791,833274.6768036557,1396000.608295571,975089.523613264,1829708.4992753544,2506510.5093804114,2877685.81981086,3048228.8498764844,6538212.804761029,2546305.2420002744,6738078.2838833975
2019-09-13 00:00:00+00:00,17.428571428571427,35.285714285714285,28.285714285714285,44.42857142857143,18.857142857142858,88.14285714285714,53.285714285714285,157.57142857142858,109.0,179.85714285714286,53.857142857142854,257.42857142857144,1074894.164808323,873048.9728082911,930981.636355997,1371939.092087057,1007759.9918700984,1721714.657298,2677189.632189343,2939135.200656409,2760311.6550746043,6822022.811114105,2526258.896113366,5511905.358661117
2019-09-20 00:00:00+00:00,17.142857142857142,31.428571428571427,26.857142857142858,42.714285714285715,17.428571428571427,89.42857142857143,52.57142857142857,156.57142857142858,114.42857142857143,175.85714285714286,50.285714285714285,264.42857142857144,1089068.1842698543,861073.7331097504,902452.7727686384,1287906.7148574216,1101013.8765243206,1783770.3244363985,2452890.5017452287,2895556.7579260687,3134124.792507796,6725070.7285980815,2315267.5033408874,5526839.324822965
2019-09-27 00:00:00+00:00,16.285714285714285,34.142857142857146,30.857142857142858,41.142857142857146,16.714285714285715,84.57142857142857,52.57142857142857,148.57142857142858,118.71428571428571,163.85714285714286,53.857142857142854,263.0,1003514.910925052,858623.3457620783,973625.5209395877,1296733.531650653,1022809.3522079134,1559143.6348337643,2343145.541041393,2595449.5180131355,3095783.8547177976,6690944.850794018,2526479.6775923497,5649284.811816208
2019-10-04 00:00:00+00:00,16.142857142857142,35.285714285714285,31.571428571428573,39.285714285714285,16.142857142857142,76.28571428571429,54.42857142857143,160.42857142857142,121.14285714285714,161.28571428571428,54.714285714285715,253.0,1005020.946339236,923439.9727465626,1040443.6478067815,1187685.063745983,952843.2352880001,1457817.2295872313,2545123.0591715244,2837285.8564664857,3239639.5655300976,6735647.252890265,2342960.7791254884,5548192.1492595915
2019-10-11 00:00:00+00:00,14.857142857142858,36.0,28.0,43.0,17.571428571428573,82.28571428571429,51.142857142857146,160.14285714285714,112.85714285714286,169.85714285714286,57.857142857142854,256.14285714285717,915653.7648917453,941658.1863574341,938108.4923740344,1336186.7366555543,1006627.647214025,1768948.4041763071,2349435.066256381,3218297.1933355597,3083728.70218414,6572352.500300937,2673271.6950639943,5448364.1343042245
2019-10-18 00:00:00+00:00,16.571428571428573,34.42857142857143,30.0,40.142857142857146,17.285714285714285,80.85714285714286,54.714285714285715,159.57142857142858,123.0,174.57142857142858,55.0,240.0,1044821.8860151621,920610.3999868447,1007770.378284746,1307866.9338338354,1001619.2873921864,1620116.1493936658,2633142.5544095,2968704.9937228053,3369999.025045038,6722394.418243408,2403476.5609222087,5026993.2935164515
2019-10-25 00:00:00+00:00,17.142857142857142,36.57142857142857,31.714285714285715,38.857142857142854,16.142857142857142,89.0,54.57142857142857,165.28571428571428,130.57142857142858,166.42857142857142,57.0,268.14285714285717,1123763.1510778326,905786.957446433,1040584.9918684473,1190323.5898415882,1035542.1872934868,1843689.80895509,2553498.6729116216,3118284.6372622927,3406298.790558947,7025866.714592991,2561183.353738387,5726369.768527864
2019-11-01 00:00:00+00:00,15.571428571428571,36.0,33.142857142857146,41.857142857142854,18.142857142857142,86.42857142857143,55.857142857142854,163.42857142857142,128.57142857142858,170.85714285714286,56.57142857142857,246.0,1010775.4933504087,899486.6518355795,1027608.2815121113,1342271.1917197548,1126166.858800074,1755244.0318399712,2725947.9245732003,2987277.352654737,3161201.9736537216,6901795.7840655595,2671628.016891178,5055581.076040981
2019-11-08 00:00:00+00:00,17.285714285714285,34.285714285714285,29.571428571428573,43.714285714285715,16.428571428571427,86.14285714285714,54.0,146.85714285714286,117.71428571428571,178.28571428571428,51.42857142857143,241.71428571428572,1055313.9107226466,814078.1718923181,934394.1621656418,1458742.3405028929,985938.9026813327,1827094.3861334126,2582629.616162133,2533195.4006012497,3508333.7628297843,6721770.263509936,2303439.623341816,5057394.237577071
2019-11-15 00:00:00+00:00,16.428571428571427,35.57142857142857,29.142857142857142,41.42857142857143,16.571428571428573,89.42857142857143,53.714285714285715,162.0,113.14285714285714,175.57142857142858,54.285714285714285,258.85714285714283,1043982.5370422442,855945.3947217421,971168.5686075784,1397474.3289447858,941301.205254534,1766665.7704326916,2617907.976440241,2919495.451416631,3180651.6044144556,6791452.756219611,2446229.22541299,5491348.16120265
2019-11-22 00:00:00+00:00,15.714285714285714,33.285714285714285,33.285714285714285,42.857142857142854,17.0,92.0,57.42857142857143,159.71428571428572,133.42857142857142,173.42857142857142,54.285714285714285,269.7142857142857,1033517.1324832842,782571.7157394781,977929.4695881322,1413663.3402348142,1066096.474156898,1784790.321138207,2546808.9183633886,2831668.4567799983,3564929.1939925584,7095941.853264736,2566341.16770873,6307294.152809851
2019-11-29 00:00:00+00:00,15.428571428571429,36.714285714285715,33.42857142857143,44.57142857142857,15.142857142857142,87.85714285714286,49.714285714285715,163.28571428571428,127.14285714285714,168.57142857142858,53.0,251.42857142857142,976553.1845270137,863921.5996809073,1026747.754040579,1397897.3383435116,892766.6340452757,1708812.022286243,2351490.745305656,2876046.0712783774,3258698.7502751956,6322244.798021435,2463420.06620117,5302092.229294223
2019-12-06 00:00:00+00:00,14.142857142857142,36.285714285714285,31.714285714285715,38.714285714285715,17.714285714285715,85.42857142857143,51.285714285714285,161.57142857142858,133.14285714285714,161.0,54.714285714285715,249.0,936323.5456318315,877494.0578590983,1015761.5474933373,1187412.4922787072,1064016.9197793428,1730422.5309070586,2551297.504783523,2986753.647623217,3377757.7643834255,6203520.68304749,2456571.450319013,5361619.719369768
2019-12-13 00:00:00+00:00,16.142857142857142,31.285714285714285,35.0,40.714285714285715,15.285714285714286,86.71428571428571,50.285714285714285,154.28571428571428,126.57142857142857,169.14285714285714,56.142857142857146,257.7142857142857,923790.4955665871,703645.3689890571,978162.9860279175,1186359.47886515,839906.6635957753,1804578.6387176386,2330151.5434951386,2577903.3510185457,3119450.1549542597,6279845.677485996,2287477.4391313987,5264151.301962344
2019-12-20 00:00:00+00:00,16.0,34.0,29.857142857142858,42.0,15.857142857142858,90.0,58.857142857142854,153.42857142857142,114.71428571428571,173.28571428571428,54.0,267.14285714285717,909734.9385839283,760761.7940892829,852151.8617634625,1398264.5143981955,785021.0828578568,1943102.31525705,2563853.6742598386,2544852.00097262,2904239.7580287354,6722861.169954063,2381116.92950328,5472457.062240054
2019-12-27 00:00:00+00:00,16.428571428571427,33.142857142857146,30.0,41.0,15.428571428571429,88.57142857142857,56.57142857142857,154.0,126.71428571428571,176.57142857142858,48.42857142857143,267.14285714285717,1006515.501792839,726364.6683602799,845079.0197294455,1313440.3771414086,941335.5356023998,1901220.9549126085,2634921.512268517,2686835.1885000626,2933286.3659483767,6775131.584819065,2302644.84910312,5175046.539956982
2020-01-03 00:00:00+00:00,15.285714285714286,30.0,31.714285714285715,43.142857142857146,18.142857142857142,81.85714285714286,51.0,147.42857142857142,140.57142857142858,178.0,56.857142857142854,246.14285714285714,1021964.845002222,790840.5984540425,1043887.8722171957,1397701.79105283,1040304.1429258037,1708910.0252725843,2538868.548983946,2676885.0404097247,3618287.7241597245,7190667.338909811,2700125.3051571245,5150153.2441512365
2020-01-10 00:00:00+00:00,17.285714285714285,35.285714285714285,29.142857142857142,42.857142857142854,17.428571428571427,78.28571428571429,54.857142857142854,158.0,120.28571428571429,171.0,58.142857142857146,230.57142857142858,1105364.7298494116,861589.0530784505,971255.6115546154,1409047.882896896,1088422.7709640907,1577290.9317528813,2599210.46023215,2941686.7513280916,3288007.2000276083,6530423.659035059,2689900.9283631113,4792416.489637711
2020-01-17 00:00:00+00:00,16.0,33.42857142857143,32.714285714285715,42.857142857142854,15.857142857142858,80.14285714285714,52.57142857142857,151.14285714285714,121.28571428571429,177.71428571428572,54.285714285714285,218.0,990671.2263178023,808143.75176146,986955.5460890002,1300504.1365898293,969924.7478570112,1683065.4084211844,2527394.681546586,2754967.0863787746,3144319.842802877,6407649.668128842,2655068.2742159916,4341649.503019039
2020-01-24 00:00:00+00:00,14.857142857142858,34.0,30.571428571428573,40.42857142857143,16.857142857142858,74.85714285714286,51.142857142857146,161.42857142857142,123.85714285714286,172.42857142857142,47.0,214.42857142857142,987958.7694953398,818789.6155628032,964974.7911664566,1255621.853212135,932606.0955590063,1507863.8597363313,2388528.5593609884,3017040.238810159,3384844.8608599757,6213018.10670582,2255353.24734443,4451709.829306027
2020-01-31 00:00:00+00:00,14.714285714285714,35.857142857142854,30.714285714285715,43.42857142857143,17.142857142857142,64.42857142857143,50.285714285714285,154.0,123.57142857142857,180.71428571428572,54.0,181.14285714285714,931161.5882312402,911587.456060192,919203.9798778832,1390386.3231483973,1008587.3981891556,1319222.3339496686,2426560.5831354344,3065883.68348234,3108901.5192077705,7045510.913396439,2392214.72880657,3788159.6389010185
2020-02-07 00:00:00+00:00,16.571428571428573,34.714285714285715,30.714285714285715,43.0,17.857142857142858,61.0,52.57142857142857,164.0,124.42857142857143,164.57142857142858,51.42857142857143,182.28571428571428,1032007.4933127211,911510.789523383,1114123.188250243,1286559.473645437,1070917.361043431,1132090.2128738384,2509039.81006828,3139058.205312533,3480847.4507467085,6370995.398539661,2458727.0005215486,3613228.9518640586
2020-02-14 00:00:00+00:00,17.857142857142858,29.142857142857142,32.42857142857143,44.857142857142854,17.428571428571427,60.142857142857146,53.857142857142854,132.71428571428572,122.28571428571429,171.0,54.57142857142857,195.0,1159305.0958913334,789622.1147295048,978420.0972799275,1261321.7877756234,1110984.3535164057,1008292.8268995315,2411777.9988713516,2719737.2736160816,3241622.219705721,6399167.70409036,2580017.24139791,3732024.32264069
2020-02-21 00:00:00+00:00,14.714285714285714,33.0,31.571428571428573,38.142857142857146,15.571428571428571,68.42857142857143,53.0,153.28571428571428,120.57142857142857,159.85714285714286,54.57142857142857,191.57142857142858,962542.2015833958,911083.7102426229,1056588.191357852,1087162.4694268447,961670.8257121007,1114090.6235916945,2483842.6187161254,2920766.767391956,3153416.7871918613,5921898.497894741,2629281.341792263,3756991.539625919
2020-02-28 00:00:00+00:00,14.0,35.42857142857143,29.714285714285715,37.0,16.142857142857142,78.28571428571429,52.0,165.85714285714286,132.57142857142858,143.0,52.857142857142854,218.0,850287.7734955924,914385.736649738,933626.4717496742,928728.2679123665,909517.6517152765,1469823.2941579786,2365735.742362693,3155383.730946854,3516793.5705084996,5446236.919625057,2519974.1407112214,4302904.554973654
2020-03-06 00:00:00+00:00,14.0,33.142857142857146,30.0,35.285714285714285,14.142857142857142,73.85714285714286,53.142857142857146,167.71428571428572,122.71428571428571,155.0,50.142857142857146,232.14285714285714,810158.3398186472,876951.858736066,994123.5545404603,1103730.6429534054,819151.7959289986,1390306.4305664503,2595467.6285001645,3122096.5001912788,3401474.109031419,6117538.059288165,2140298.201867403,4618549.176736026
2020-03-13 00:00:00+00:00,14.714285714285714,33.285714285714285,32.142857142857146,39.0,13.0,80.14285714285714,50.42857142857143,163.0,133.57142857142858,166.42857142857142,51.0,232.57142857142858,892128.1930738579,845412.6613179373,1016719.1839946326,1179489.764239521,780548.8630253187,1533014.9048546243,2415442.1560491556,2826139.18190439,3450752.6367988857,6302852.154937521,2596598.2320500542,4696832.354416017
2020-03-20 00:00:00+00:00,14.857142857142858,34.142857142857146,29.285714285714285,36.714285714285715,17.0,84.57142857142857,55.42857142857143,173.0,126.71428571428571,155.14285714285714,59.0,245.57142857142858,1001565.390928985,824791.0209468683,921348.9375536907,1107751.127606258,1056506.6908128061,1757985.4300828471,2655855.564851213,2822053.6873161444,3144467.0053922343,6182820.323749091,2827878.876905564,5061563.847036876
2020-03-27 00:00:00+00:00,14.285714285714286,33.42857142857143,32.42857142857143,40.142857142857146,15.571428571428571,84.71428571428571,51.714285714285715,168.14285714285714,124.57142857142857,158.71428571428572,53.714285714285715,239.0,963808.7916000217,816750.9248816023,1051614.4122072253,1327275.6174608127,964740.3711175246,1718298.7298278343,2584069.7164408374,2977569.247571514,3331048.359376681,6270527.973937825,2345657.8956188755,4634271.383425143
2020-04-03 00:00:00+00:00,16.142857142857142,35.57142857142857,28.571428571428573,38.142857142857146,13.571428571428571,82.85714285714286,54.42857142857143,162.71428571428572,124.28571428571429,163.57142857142858,52.57142857142857,237.0,1068961.259903195,903492.3227400333,926029.6786575557,1374708.6632647999,827100.3508515044,1768781.384558323,2486383.0489388457,3066036.5082474286,3374604.985109643,6472603.741258913,2423675.6479074885,5130989.526749526
2020-04-10 00:00:00+00:00,14.142857142857142,37.285714285714285,32.142857142857146,42.714285714285715,14.857142857142858,86.71428571428571,59.42857142857143,169.0,128.42857142857142,157.71428571428572,59.57142857142857,248.57142857142858,914211.5522944565,864791.8803325937,1008130.1383161027,1355314.0586135814,953422.7547140616,1736807.8610956643,2753101.6011680914,3006291.462563526,3570865.6763257273,6488730.388503064,2788067.112734363,5027605.771403036
2020-04-17 00:00:00+00:00,13.571428571428571,31.571428571428573,30.142857142857142,39.0,14.142857142857142,82.28571428571429,54.285714285714285,147.85714285714286,127.0,159.28571428571428,57.42857142857143,230.57142857142858,873594.2332114874,839378.0955208602,1021857.4075907131,1222724.2876184566,884052.6857180091,1481686.1593027115,2664523.5689058187,2857262.3639020855,3711742.993708863,6415152.459129243,2730610.2959026345,4486341.380176094
2020-04-24 00:00:00+00:00,13.0,33.57142857142857,28.857142857142858,34.857142857142854,15.142857142857142,68.57142857142857,56.285714285714285,154.28571428571428,112.71428571428571,146.28571428571428,58.142857142857146,191.28571428571428,863804.6072991469,814965.6205026418,851103.6694757611,969731.3971844563,943622.939935651,1453913.2516299228,2590530.7403965183,2784741.501317968,3056733.5219779327,5444207.333863321,2600573.4972204543,4114987.2793515557
2020-05-01 00:00:00+00:00,12.857142857142858,32.857142857142854,29.714285714285715,35.142857142857146,12.0,80.28571428571429,56.0,139.71428571428572,127.42857142857143,149.71428571428572,56.42857142857143,249.57142857142858,841086.6922672244,839108.6314735393,934698.0565279574,1086357.1744343906,761811.571332473,1514694.2064425072,3037022.3922707527,2882343.5551393568,3430189.0523387613,6392370.9779941905,2718089.6070774016,5152746.243297343
2020-05-08 00:00:00+00:00,12.857142857142858,31.285714285714285,27.857142857142858,36.0,14.285714285714286,83.71428571428571,56.42857142857143,147.42857142857142,122.85714285714286,158.71428571428572,56.857142857142854,259.14285714285717,871401.5874927783,772942.4757100046,781460.3612628063,1059915.428519994,858864.9263777544,1642593.3724419612,2803300.94705242,2798178.702957789,3186324.2812107257,6312194.002958943,2875511.051842923,5748852.131086011
2020-05-15 00:00:00+00:00,13.714285714285714,33.57142857142857,29.857142857142858,35.0,13.428571428571429,80.0,53.714285714285715,148.71428571428572,125.85714285714286,152.57142857142858,49.857142857142854,263.85714285714283,854151.9676375317,801381.0497991113,845122.9305776806,1024727.570301328,838042.560237626,1468953.7567371628,2721352.080082253,2743336.812375603,3374791.357252997,6463093.40827871,2457114.088948037,5573336.9128039675
2020-05-22 00:00:00+00:00,12.571428571428571,30.428571428571427,28.428571428571427,34.42857142857143,14.571428571428571,80.57142857142857,51.142857142857146,153.42857142857142,118.14285714285714,153.28571428571428,53.714285714285715,265.14285714285717,831682.8003518273,738870.0714399262,922511.2967984272,1123036.383758888,855333.5068633081,1595621.0055093202,2355896.7507008826,2708214.3677544557,3080974.4955795743,6626050.968870857,2426441.622469297,5618626.045254851
2020-05-29 00:00:00+00:00,14.142857142857142,30.714285714285715,26.428571428571427,35.857142857142854,12.571428571428571,84.42857142857143,51.57142857142857,149.14285714285714,116.85714285714286,155.0,46.285714285714285,262.0,889043.054632095,679685.5693539275,806915.2676248666,1185634.118856341,808036.6782984657,1708304.2536360698,2414326.9339875313,2574713.5908111176,3128815.2375605227,6614175.372202928,2195436.15803067,5602440.577360839
2020-06-05 00:00:00+00:00,13.0,30.714285714285715,28.857142857142858,41.142857142857146,13.714285714285714,86.85714285714286,45.0,145.14285714285714,119.57142857142857,163.71428571428572,52.142857142857146,257.2857142857143,789895.0771621608,791200.1265718814,848623.6633708793,1265640.322814994,800284.515371337,1868154.9582730157,2024846.2078921958,2533702.700275923,3276804.60292446,6326205.85943231,2379306.4362423685,5654800.432605565
2020-06-12 00:00:00+00:00,12.857142857142858,29.857142857142858,27.285714285714285,36.285714285714285,14.571428571428571,83.14285714285714,48.714285714285715,148.71428571428572,114.85714285714286,159.14285714285714,44.857142857142854,258.7142857142857,827654.7986373805,718401.8537429975,836931.3689901446,1255031.4533755605,976008.1568484189,1719700.1827959672,2339483.994078297,2616400.841592898,2811795.013975747,6302427.058081218,2154984.4177008444,5406269.909889499
2020-06-19 00:00:00+00:00,14.714285714285714,32.0,28.285714285714285,36.42857142857143,12.142857142857142,84.0,43.142857142857146,150.28571428571428,126.0,153.42857142857142,42.285714285714285,261.42857142857144,934998.7424706967,804412.9381923508,890442.5609362472,1140415.7750254576,756787.3387105976,1776167.463515133,2246361.5861065513,2892185.794242517,3130708.8319804342,6189871.446900545,1937029.3270424616,5393592.578697192
2020-06-26 00:00:00+00:00,12.0,29.428571428571427,28.142857142857142,34.42857142857143,13.0,88.42857142857143,51.285714285714285,151.85714285714286,122.57142857142857,152.85714285714286,43.714285714285715,266.7142857142857,805869.2129194206,769155.354818671,919765.4644855885,1141475.1959658777,859654.4290169621,1754980.5534630131,2072770.1020985527,2600115.75162863,3176239.0993143925,6032335.604214808,1941036.7506852916,5873080.12379493
2020-07-03 00:00:00+00:00,14.714285714285714,34.0,31.0,35.857142857142854,14.428571428571429,86.57142857142857,49.57142857142857,141.57142857142858,118.42857142857143,152.85714285714286,50.0,268.14285714285717,1029283.5139714592,890247.7156423905,944653.4645613745,1128842.845620262,944494.5150042345,1821003.578683867,2275306.3007432655,2553464.345167437,3028610.567916124,6179387.562370559,2267885.2272073473,6069832.469010468
2020-07-10 00:00:00+00:00,14.0,30.571428571428573,30.428571428571427,33.0,14.142857142857142,88.14285714285714,51.42857142857143,143.28571428571428,121.85714285714286,154.85714285714286,42.285714285714285,270.7142857142857,872289.6689952286,851915.4241655627,978793.2793831454,1095525.433309162,924519.9356530799,1785661.782759397,2277446.995637193,2566383.476532066,3156627.692365144,6010994.476044891,2085806.329655314,5904982.12983219
2020-07-17 00:00:00+00:00,14.714285714285714,35.285714285714285,29.0,36.142857142857146,15.0,89.71428571428571,52.142857142857146,145.14285714285714,121.42857142857143,167.57142857142858,46.142857142857146,274.57142857142856,1040212.061476658,881511.9288277276,948646.4584690725,1162475.4892843475,938353.5115164493,1807582.95912377,2258938.6262812284,2406144.513638053,3098679.0446610614,6577442.031525637,2099631.0357689327,5508931.214185667
2020-07-24 00:00:00+00:00,14.857142857142858,33.142857142857146,29.285714285714285,34.857142857142854,14.571428571428571,88.57142857142857,50.42857142857143,149.42857142857142,117.14285714285714,166.0,45.714285714285715,270.14285714285717,976258.576327336,833201.1409409448,958582.512153115,1141123.435349237,992668.0334459973,1779422.614323716,2355507.5953161386,2475048.2178209685,3007973.9213974057,6936894.5749068605,2034910.3576519873,5627318.478063469
2020-07-31 00:00:00+00:00,15.571428571428571,31.285714285714285,29.714285714285715,37.285714285714285,15.571428571428571,90.57142857142857,56.57142857142857,142.57142857142858,113.28571428571429,160.71428571428572,50.42857142857143,265.0,1080542.5245316857,896907.4346470495,982041.3064831345,1327102.5967702416,1042940.0236850942,1881944.5333933786,2464852.705732926,2486683.8134781397,2889584.205746037,7141188.459182735,2378913.7991977246,5664890.84810228
2020-08-07 00:00:00+00:00,15.0,34.857142857142854,31.0,35.57142857142857,16.0,84.42857142857143,50.0,153.0,124.42857142857143,150.14285714285714,49.42857142857143,254.42857142857142,959545.214109392,873139.9484401357,958974.5570834104,1223839.22170549,966594.2361984402,1817549.4584512971,2222026.61890934,2722606.5833929703,3161357.9708203073,6565789.568456039,2179127.237420374,5777849.573528566
2020-08-14 00:00:00+00:00,15.714285714285714,34.0,29.857142857142858,38.42857142857143,15.571428571428571,89.28571428571429,51.285714285714285,142.85714285714286,117.71428571428571,153.71428571428572,47.0,258.42857142857144,1031758.9809063693,777704.073455551,940738.8229126546,1209759.2061734262,946126.9492034869,1903890.1945664384,2403914.2436047345,2366306.701847999,2956779.3083158038,6416630.758551082,2121996.460109566,6014030.61810065
2020-08-21 00:00:00+00:00,15.142857142857142,31.857142857142858,30.285714285714285,38.142857142857146,15.714285714285714,86.71428571428571,53.57142857142857,142.28571428571428,117.71428571428571,158.42857142857142,51.857142857142854,257.2857142857143,979182.5978384017,778530.6688293676,960801.255701592,1263466.984413866,1042060.046256729,1768182.053027017,2270073.9743263545,2385517.8960885326,2871549.287980943,6306782.508656986,2631755.4439358343,5395278.647165681
2020-08-28 00:00:00+00:00,17.0,31.285714285714285,31.285714285714285,40.0,17.285714285714285,83.57142857142857,55.142857142857146,144.0,119.71428571428571,164.28571428571428,52.42857142857143,259.14285714285717,1075723.3815356535,806332.2909511352,1040287.1836677525,1316289.7410440114,1037895.9354812788,1804537.6067870727,2562732.687549333,2520737.155229427,3229205.240276277,6382961.376733671,2318256.13408668,5458069.183692641
2020-09-04 00:00:00+00:00,17.0,33.714285714285715,29.857142857142858,39.0,17.857142857142858,89.0,55.57142857142857,156.71428571428572,121.14285714285714,159.42857142857142,55.57142857142857,291.14285714285717,1104656.8539115223,907662.1164973321,999974.0752239561,1328168.9411325443,1087995.0845314695,1887919.8484951158,2432714.1043541757,2794919.720980937,3290925.5938911554,6263300.073146507,2449280.3276097286,7060567.37756894
2020-09-11 00:00:00+00:00,16.571428571428573,35.142857142857146,31.0,38.714285714285715,15.142857142857142,88.28571428571429,56.142857142857146,156.28571428571428,121.85714285714286,154.85714285714286,52.285714285714285,265.0,963588.9098741919,895691.1663963033,963609.2478377577,1296354.3176180928,1005156.8024147259,1789546.9072123785,2413204.0802446054,2670911.3434341596,3031132.2316266145,6086983.437432327,2376512.5019811313,5811835.928245702
2020-09-18 00:00:00+00:00,15.714285714285714,34.285714285714285,32.57142857142857,39.857142857142854,16.428571428571427,89.57142857142857,55.42857142857143,149.71428571428572,118.85714285714286,155.42857142857142,52.857142857142854,265.57142857142856,1062012.726964869,865716.41441082,1058534.5466294382,1282078.376103617,1013105.5101005712,1951115.3781404528,2585413.70582774,2394996.461322857,3104460.447302479,6374460.639813669,2260083.7769212928,5650682.661494687
2020-09-25 00:00:00+00:00,16.714285714285715,33.142857142857146,31.428571428571427,43.285714285714285,18.142857142857142,91.85714285714286,52.857142857142854,148.71428571428572,119.28571428571429,169.0,50.285714285714285,259.0,1009205.2538797779,915343.0023958832,1052257.9844909173,1343975.802980937,1046646.6937819555,1947720.022360453,2324860.1048390986,2497957.390247051,3094422.1072861487,6284115.133678843,2261764.861556344,5865107.145124576
