iso_year,week,total_events,conflict_events,severe_events,avg_impact,avg_sentiment,total_media_mentions,middle_east_events,middle_east_impact,middle_east_media,asia_events,asia_impact,europe_events,europe_impact,ukraine_russia_events,ukraine_russia_impact,military_conflict_events,protest_events,trade_restriction_events,cooperation_breakdown_events,extreme_crisis_events,worst_event_impact,peak_media_attention,media_attention_volatility,egypt_events,egypt_impact,yemen_events,yemen_impact
2018,0,66868,66868,28034,-5.6999910268297755,-4.5539347322838406,356722,0,,0,0,,0,,14900,-5.9333131964022021,14834,5467,13455,0,18628,-10,295,5.6951224139922045,0,,0,
2018,1,74501,74501,31761,-5.9005583817666851,-4.1759278138038756,396438,0,,0,0,,0,,22611,-6.1407279642651815,19316,3674,14800,0,23345,-10,365,6.10672493987932,0,,0,
2018,2,70590,70590,27372,-5.6754781130471805,-3.7880869946652287,364143,0,,0,0,,0,,22458,-5.6060557485083242,15858,2459,14497,0,20182,-10,220,5.1633891311963591,0,,0,
2018,3,67256,67256,25037,-5.5565391935292068,-3.6316289350598261,354939,0,,0,0,,0,,24280,-5.5905436573311329,13924,2649,13854,0,17648,-10,400,6.0047318429625616,0,,0,
2018,4,71529,71529,29242,-5.7811279341246262,-3.9644156483926452,394482,0,,0,0,,0,,26964,-5.8459835336003536,17198,3275,15013,0,21012,-10,270,6.3075137750243728,0,,0,
2018,5,80198,80198,35339,-6.1036361369162693,-4.1059121752498564,423593,0,,0,0,,0,,27830,-5.937686419664356,24643,2295,13754,0,29403,-10,180,5.316969706545807,0,,0,
2018,6,83549,83549,34115,-5.9062382553950368,-4.0962562722287794,426337,0,,0,0,,0,,29993,-5.7042676624545718,23228,2354,15821,0,27233,-10,210,5.31942344854854,0,,0,
2018,7,81413,81413,31772,-5.7475661135199561,-4.2377025839576481,420962,0,,0,0,,0,,32035,-5.70172935851413,20212,2521,16801,0,24525,-10,312,5.6643219379574923,0,,0,
2018,8,72369,72369,27019,-5.6174162970332571,-3.9961592621443445,392041,0,,0,0,,0,,30775,-5.6036620633631165,15671,2824,14970,0,19459,-10,269,5.7237016294507157,0,,0,
2018,9,68680,68680,26390,-5.6404630168899192,-3.6629238120263663,350908,0,,0,0,,0,,27120,-5.6820390855457212,14610,3094,14580,0,18619,-10,200,5.1711702170748506,0,,0,
2018,10,86565,86565,31919,-5.4837798186334039,-4.0966961604737788,442683,0,,0,0,,0,,46054,-5.2827311417032172,15908,3191,18455,0,21161,-10,316,5.8046333618902137,0,,0,
2018,11,84115,84115,30161,-5.4473030969506055,-3.7307903447258459,431335,0,,0,0,,0,,39864,-5.1594897652016867,15967,3157,18490,0,20891,-10,758,6.1130553723555892,0,,0,
2018,12,111968,111968,36538,-5.462156295224311,-4.0263140422275514,556437,0,,0,0,,0,,56936,-5.0075031614444292,19624,4480,38186,0,24668,-10,320,5.7374645068982346,0,,0,
2018,13,86847,86847,32225,-5.5938984651168147,-4.2232037302452419,440954,0,,0,0,,0,,35256,-5.2079589289766286,18426,3418,20027,0,23239,-10,282,5.7398715207441011,0,,0,
2018,14,116134,116134,50922,-5.89279625260475,-4.6178337652304755,565694,0,,0,0,,0,,56153,-5.7225793813331469,31309,2835,15395,0,37618,-10,300,5.5751332571922205,0,,0,
2018,15,87026,87026,36208,-5.7693229609542005,-4.0225492894726074,439890,0,,0,0,,0,,37230,-5.5743943056674752,20898,2472,15539,0,25581,-10,270,5.1860680553228438,0,,0,
2018,16,73413,73413,30499,-5.8600615694767937,-3.8436401130989108,378922,0,,0,0,,0,,22552,-5.601068641362188,18074,2493,13791,0,22542,-10,413,5.3038857674146387,0,,0,
2018,17,72306,72306,27804,-5.6054545957458561,-3.5725514303973775,372482,0,,0,0,,0,,20192,-5.7842759508716348,15863,2805,14650,0,19667,-10,200,5.3367158101291334,0,,0,
2018,18,104832,104832,48365,-6.0821320232757845,-3.5929682812929924,519473,0,,0,0,,0,,21661,-5.8243709893356668,29937,3726,17081,0,35463,-10,284,5.7235351149967446,0,,0,
2018,19,108231,108231,47631,-5.8461586081364558,-4.09582479731037,530923,0,,0,0,,0,,23824,-5.5646671144320363,26048,7511,19618,0,33387,-10,240,5.1865171455381649,0,,0,
2018,20,81300,81300,32262,-5.7186469864698628,-3.5988665410329586,419450,0,,0,0,,0,,27007,-5.7131854704335936,18399,2992,16877,0,22823,-10,288,5.1678040387851185,0,,0,
2018,21,83679,83679,37694,-6.115894071391871,-4.1383290826905927,421596,0,,0,0,,0,,33188,-6.2869591418585058,25260,2655,14111,0,30054,-10,540,5.5903805660719854,0,,0,
2018,22,72421,72421,28847,-5.7828737520884852,-3.7841000999460124,371848,0,,0,0,,0,,24043,-5.5383645967641328,16758,3007,15148,0,20669,-10,430,5.6911563430302721,0,,0,
2018,23,64069,64069,24654,-5.6400630570166532,-3.4579314809327339,326138,0,,0,0,,0,,18550,-5.5301347708894868,14075,2274,13051,0,17446,-10,300,5.3172047790123864,0,,0,
2018,24,63540,63540,24432,-5.6990635819955928,-3.8244827462382527,335089,0,,0,0,,0,,17916,-5.6648861352980573,14457,2204,13126,0,17835,-10,252,5.1445743164272324,0,,0,
2018,25,60294,60294,23990,-5.8223737021925892,-3.7072067357828811,316019,0,,0,0,,0,,19933,-5.8909797822706089,14531,2174,12840,0,17787,-10,250,5.0929077540913719,0,,0,
2018,26,66743,66743,25584,-5.7191465771691448,-3.835695220155853,350811,0,,0,0,,0,,20839,-5.8586592446854464,14255,2280,15475,0,18371,-10,630,5.4964756917762054,0,,0,
2018,27,73694,73694,26737,-5.570868727440498,-3.8176421792921005,375526,0,,0,0,,0,,26481,-5.2295419357275028,16203,2106,16311,0,19612,-10,384,5.3920589977040745,0,,0,
2018,28,79948,79948,29138,-5.5167921649071872,-3.7000303248261561,396898,0,,0,0,,0,,39223,-5.0415419524258711,16943,2854,16528,0,21063,-10,480,5.7259897409565808,0,,0,
2018,29,77388,77388,30759,-5.7523672920866336,-4.0139835613763672,393551,0,,0,0,,0,,25922,-5.360678188411387,18440,2573,14266,0,22815,-10,188,5.40705386165061,0,,0,
2018,30,70443,70443,27764,-5.7659568729327244,-3.9004950465334711,370438,0,,0,0,,0,,26205,-5.7747719900782295,15656,2714,15181,0,19863,-10,414,6.8302712917874517,0,,0,
2018,31,75605,75605,31788,-5.8904569803584446,-4.26765485898592,394886,0,,0,0,,0,,28038,-5.640470076324986,17447,2903,17506,0,22158,-10,312,5.84579175493983,0,,0,
2018,32,62355,62355,23825,-5.6702012669393005,-3.8823781233169314,326076,0,,0,0,,0,,22409,-5.5458030255700832,13339,2498,14215,0,16847,-10,260,5.1233197991010213,0,,0,
2018,33,70205,70205,25871,-5.5599658144006838,-3.878167430572582,362102,0,,0,0,,0,,29384,-5.5618670024503087,13734,2782,17480,0,17262,-10,220,5.12922472171842,0,,0,
2018,34,74890,74890,30349,-5.69857121873706,-4.1048432438346021,383702,0,,0,0,,0,,29127,-5.8187289706791185,15723,2979,15108,0,20358,-10,134,4.8158146652381308,0,,0,
2018,35,79101,79101,32632,-5.7873528779661418,-4.167452559621192,392049,0,,0,0,,0,,33071,-5.8094221523389065,18633,3018,14704,0,23642,-10,254,5.1226635128879678,0,,0,
2018,36,75941,75941,30982,-5.6934317430636963,-4.0131936343923487,390246,0,,0,0,,0,,31654,-5.6217223731597938,15704,3037,16027,0,20487,-10,250,5.5559853851417227,0,,0,
2018,37,86424,86424,38725,-6.0071334351569021,-4.0239943940464746,433808,0,,0,0,,0,,35925,-5.9549255393180225,23871,2449,15118,0,28889,-10,400,5.4207134408477744,0,,0,
2018,38,86635,86635,31788,-5.4490956310959779,-3.8962437909422158,438657,0,,0,0,,0,,29435,-5.6597757771360619,17677,2568,15823,0,22054,-10,512,6.142016812127431,0,,0,
2018,39,72983,72983,27698,-5.5350067824013793,-3.9335091870439531,372101,0,,0,0,,0,,27642,-5.2975435930829908,15364,2413,15264,0,19366,-10,261,4.9384866143149742,0,,0,
2018,40,63925,63925,25244,-5.7032569926788055,-3.9351891279236662,330488,0,,0,0,,0,,22660,-5.5816364358533042,14289,2149,13992,0,18039,-10,468,5.6052749491674119,0,,0,
2018,41,64258,64258,26564,-5.8291652401257465,-3.9150009502204237,339890,0,,0,0,,0,,23104,-5.7536443905817158,15135,1896,13788,0,19519,-10,714,6.738860175966682,0,,0,
2018,42,65206,65206,25847,-5.7047879029537141,-3.6823278010735878,335379,0,,0,0,,0,,24845,-5.3375327027570938,14294,2271,13456,0,18436,-10,420,5.9778654856898736,0,,0,
2018,43,64992,64992,26661,-5.7709271910388944,-3.8272398376232695,334933,0,,0,0,,0,,21032,-5.6779764168885514,14766,2113,13727,0,18656,-10,272,5.5893605181854795,0,,0,
2018,44,68307,68307,27875,-5.7430658644062875,-3.8123666339850657,344707,0,,0,0,,0,,23823,-5.57161566553331,15097,2381,15219,0,18823,-10,258,4.8631262660917054,0,,0,
2018,45,66868,66868,29220,-5.9667853083687277,-3.9568102730541481,343298,0,,0,0,,0,,21404,-5.2768267613530151,18173,2296,12238,0,22011,-10,176,5.10851034526584,0,,0,
2018,46,62006,62006,23760,-5.6053236783537086,-3.7859128902817321,321371,0,,0,0,,0,,22164,-5.39202310052337,13492,2058,12936,0,17055,-10,260,5.3582483268692611,0,,0,
2018,47,107185,107185,43481,-5.6966040024257163,-3.8265086757727063,550747,0,,0,0,,0,,66853,-5.7157509760220142,22636,3035,26137,0,28122,-10,324,5.26100587805368,0,,0,
2018,48,82265,82265,28841,-5.4614781498814811,-3.7314975504874868,423223,0,,0,0,,0,,36177,-5.4867595433562748,15822,2509,19710,0,19505,-10,270,5.2605589422387675,0,,0,
2018,49,75869,75869,27650,-5.6236209782651647,-4.3223286179162272,382628,0,,0,0,,0,,26152,-5.49336188436831,15432,2539,19516,0,19526,-10,230,5.0369266178803169,0,,0,
2018,50,67839,67839,24448,-5.5758590191482762,-3.9034374878482789,347033,0,,0,0,,0,,26552,-5.4724201566736976,13693,2011,16903,0,17175,-10,180,4.8538084547933789,0,,0,
2018,51,55091,55091,21769,-5.8009693053311793,-3.9543683841232382,285357,0,,0,0,,0,,21449,-5.6497272600121207,13188,1535,12506,0,16367,-10,260,4.593867254137681,0,,0,
2018,52,6470,6470,2587,-5.8030448222565667,-4.056007683581079,32282,0,,0,0,,0,,2259,-5.7112881806108886,1561,208,1667,0,1913,-10,144,4.8499718373227445,0,,0,
2019,0,36297,36297,12694,-5.6197840041876734,-3.9379057437074656,178481,0,,0,0,,0,,12619,-5.5596719232902734,7739,1074,9109,0,9485,-10,110,4.3590234086834228,0,,0,
2019,1,61867,61867,22990,-5.6682528650168917,-3.9755098332157282,308157,0,,0,0,,0,,19722,-5.5224723658858084,13634,1776,15289,0,17091,-10,120,4.4587564411449137,0,,0,
2019,2,68694,68694,23663,-5.5147116196465431,-3.8756582353760334,336229,0,,0,0,,0,,23776,-5.4336263458950169,13457,2147,17045,0,17373,-10,150,4.4363876826479256,0,,0,
2019,3,69447,69447,26814,-5.7653077975376208,-3.94720522161747,341677,0,,0,0,,0,,24716,-5.4530387634539146,16697,2117,15519,0,20274,-10,140,4.4715131585682739,0,,0,
2019,4,64464,64464,22660,-5.4838405931993091,-3.943731879230556,319417,0,,0,0,,0,,24124,-5.367957221024704,12918,1821,14828,0,16187,-10,156,4.6127452923801089,0,,0,
2019,5,56349,56349,19660,-5.4884150561678124,-3.4589967489161206,283703,0,,0,0,,0,,23185,-5.25140392495148,11632,1765,12235,0,14350,-10,120,4.4324352147116111,0,,0,
2019,6,67263,67263,23508,-5.4308163477692029,-3.574343138145013,333794,0,,0,0,,0,,23965,-5.3420529939495065,13090,2258,13502,0,17033,-10,126,4.52969433797564,0,,0,
2019,7,63894,63894,22630,-5.4831596081009142,-3.746230573083098,319915,0,,0,0,,0,,22678,-5.43774142340594,12382,1904,14880,0,16093,-10,170,4.606269838766214,0,,0,
2019,8,60510,60510,19994,-5.3983671580617463,-3.6366922113300957,294117,0,,0,0,,0,,23104,-5.2942385940611238,11301,2029,13678,0,14408,-10,210,4.4911192447378374,0,,0,
2019,9,62086,62086,21057,-5.4018635441162273,-3.9029105364098187,307646,0,,0,0,,0,,21135,-5.3801750650579621,11484,2160,15194,0,14888,-10,152,4.7945419469401473,0,,0,
2019,10,63797,63797,23004,-5.5654780005329405,-3.8652087531858714,324198,0,,0,0,,0,,21520,-5.5837035315985153,13008,2507,15751,0,16236,-10,168,4.987923584159728,0,,0,
2019,11,65799,65799,25568,-5.6975468887740517,-4.0644352751670487,329966,0,,0,0,,0,,21633,-5.4139818753467734,15163,2402,14144,0,18761,-10,180,4.7351391495510162,0,,0,
2019,12,74075,74075,29481,-5.7474735065811666,-3.8590408793755571,357156,0,,0,0,,0,,25159,-5.2375770102150314,17276,3088,14791,0,21624,-10,180,4.5859564113370066,0,,0,
2019,13,54517,54517,20622,-5.6316983693159939,-3.4687968267600593,271606,0,,0,0,,0,,19152,-5.4364661654135356,11888,2424,11142,0,14769,-10,180,4.6363135722723632,0,,0,
2019,14,57346,57346,19159,-5.3999703553866061,-3.5342776048461344,285722,0,,0,0,,0,,20185,-5.2940351746346312,10971,2173,13068,0,13716,-10,310,4.9225092610930048,0,,0,
2019,15,52231,52231,17889,-5.4341080967241684,-3.5116468309695814,258331,0,,0,0,,0,,20420,-5.3212242899118474,10178,1789,11295,0,12996,-10,198,4.6121677124963609,0,,0,
2019,16,54592,54592,18946,-5.4561688252211988,-3.4517739118137825,270950,0,,0,0,,0,,21608,-5.2444619301087716,10216,1630,12316,0,12852,-10,136,4.5980133275428221,0,,0,
2019,17,54865,54865,20020,-5.6292557554546976,-3.6200863733441695,264207,0,,0,0,,0,,19476,-5.29953275826658,12141,1914,11299,0,14810,-10,160,4.4682217669285667,0,,0,
2019,18,68023,68023,27519,-5.8435384751095247,-3.8909681330367922,339004,0,,0,0,,0,,20007,-5.5914367126574644,17039,1533,13637,0,20440,-10,270,5.3019591514939561,0,,0,
2019,19,68856,68856,25126,-5.52708405948646,-3.8984504471734254,342673,0,,0,0,,0,,19198,-5.4207677883112817,13478,1771,14763,0,16728,-10,210,4.7603698515037491,0,,0,
2019,20,66866,66866,23541,-5.4493479496306065,-3.6469250579874779,337179,0,,0,0,,0,,20618,-5.3811426908526485,12862,2050,13314,0,15746,-10,260,5.2634896979824255,0,,0,
2019,21,61764,61764,21590,-5.483576193251734,-3.4829614641169493,309346,0,,0,0,,0,,20212,-5.3485602612309515,12282,1997,12693,0,15023,-10,144,4.5454696467382174,0,,0,
2019,22,63427,63427,24340,-5.6606129881596194,-3.7237495328467527,323322,0,,0,0,,0,,21366,-5.4134044743985754,14313,2257,12391,0,17495,-10,170,4.92801504877557,0,,0,
2019,23,65806,65806,24336,-5.5001125184362927,-3.816956456652838,333479,0,,0,0,,0,,19448,-5.5472542163718614,13428,3099,12138,0,17043,-10,160,4.7543664026795769,0,,0,
2019,24,85507,85507,34018,-5.6486081545767162,-4.1402325207895689,424134,0,,0,0,,0,,24885,-5.7169218404661448,19987,3621,15265,0,23744,-10,160,4.8241523112945854,0,,0,
2019,25,76486,76486,28561,-5.5439158004837559,-3.693458316431129,383439,0,,0,0,,0,,24274,-5.3116420861827454,14879,3248,15980,0,18191,-10,168,4.95101940808758,0,,0,
2019,26,61707,61707,22822,-5.5766236081622029,-3.5900881792308184,315706,0,,0,0,,0,,18817,-5.5654514534729218,13010,2631,12512,0,16098,-10,174,4.8345686208145606,0,,0,
2019,27,63821,63821,22085,-5.4619578162216404,-3.7496694106856876,326588,0,,0,0,,0,,21463,-5.49455807669012,12322,2229,13449,0,15342,-10,126,4.503760084585263,0,,0,
2019,28,67728,67728,23420,-5.4676352468698282,-3.7610045262591143,340690,0,,0,0,,0,,21808,-5.5853723404255362,12791,2083,15472,0,16762,-10,244,5.0025934926766249,0,,0,
2019,29,69500,69500,25158,-5.5242964028777042,-3.9726085032151333,345892,0,,0,0,,0,,23687,-5.637911090471567,13384,2476,16247,0,17414,-10,140,4.6135772124142891,0,,0,
2019,30,61654,61654,23427,-5.6043517046744711,-3.93199484900663,318592,0,,0,0,,0,,21388,-5.6466897325603123,12368,2544,13906,0,15916,-10,170,4.8237283614533526,0,,0,
2019,31,54927,54927,21102,-5.6077393631547334,-4.1624550617389007,287432,0,,0,0,,0,,18305,-5.8510844031685325,11716,2545,10943,0,14858,-10,120,4.7386633995163079,0,,0,
2019,32,59272,59272,21698,-5.5343399919017386,-3.8549167680321124,298189,0,,0,0,,0,,16631,-5.6328783596897321,11615,2878,13001,0,14778,-10,180,4.369788039920727,0,,0,
2019,33,64836,64836,23981,-5.579138133135908,-3.7338313316894087,324944,0,,0,0,,0,,19423,-5.6417597693456223,13783,2835,13676,0,16816,-10,170,4.973729082675133,0,,0,
2019,34,68648,68648,28836,-5.9172826197794537,-4.0171361822650136,335783,0,,0,0,,0,,18969,-5.8415203753492566,18359,2000,12529,0,21847,-10,220,4.6730862031036553,0,,0,
2019,35,61217,61217,25699,-5.907496528628605,-4.0584019134999263,308940,0,,0,0,,0,,21245,-5.9658554954106835,15682,2263,12425,0,19161,-10,160,4.6563979066118382,0,,0,
2019,36,59678,59678,21924,-5.6259760715841667,-3.6880590298732194,294379,0,,0,0,,0,,19682,-5.65492836093893,13617,1770,12830,0,16519,-10,170,4.6066325760887219,0,,0,
2019,37,73395,73395,27948,-5.5140677157844591,-4.0807873154125565,360076,0,,0,0,,0,,19091,-5.6780367712534723,15676,2096,12705,0,19666,-10,240,4.8425413974629956,0,,0,
2019,38,71122,71122,23447,-5.1839740164787251,-3.7942809944558946,343001,0,,0,0,,0,,24717,-5.1245984545049987,12011,2520,14207,0,15438,-10,210,4.908724662069174,0,,0,
2019,39,58099,58099,20659,-5.4051343396616094,-3.8537406495599784,282334,0,,0,0,,0,,23877,-5.1893830883276779,10691,2934,11985,0,13890,-10,142,4.4652232871912521,0,,0,
2019,40,61151,61151,20723,-5.3365161649032666,-3.8718913905352648,298359,0,,0,0,,0,,23329,-5.2071970508808709,11505,2664,12665,0,14734,-10,340,4.752723503099018,0,,0,
2019,41,52646,52646,18867,-5.4907229419139112,-3.6323956374781727,256148,0,,0,0,,0,,22469,-5.4115803996617577,10305,2199,11487,0,12943,-10,133,4.4227400040981077,0,,0,
2019,42,50878,50878,18714,-5.5152148276268731,-3.5211847937597236,249867,0,,0,0,,0,,22792,-5.4679229554229547,9386,1914,11288,0,12339,-10,120,4.3459425244991481,0,,0,
2019,43,49967,49967,19140,-5.632339343967014,-3.5840839996653893,246090,0,,0,0,,0,,21242,-5.4885745221730557,10731,1960,10375,0,13397,-10,138,4.4038749167818416,0,,0,
2019,44,53846,53846,19085,-5.4672096133130319,-3.4831347289443371,272155,0,,0,0,,0,,21279,-5.3987780806466761,10460,2354,11183,0,13191,-10,148,4.6983639312198529,0,,0,
2019,45,62116,62116,24986,-5.801334599781053,-4.3081696447398921,307287,0,,0,0,,0,,24267,-5.2820332138294788,16056,2065,11897,0,19431,-10,198,4.8020904679262184,0,,0,
2019,46,67150,67150,24452,-5.4826239761727473,-4.0080980610933787,333629,0,,0,0,,0,,24735,-5.2743763897311515,13638,3169,13148,0,17465,-10,208,4.5927280719463619,0,,0,
2019,47,55496,55496,20601,-5.5220474285508363,-4.1830627220150429,281702,0,,0,0,,0,,18096,-5.3033874889478332,10751,2921,12181,0,14472,-10,170,4.48838647271262,0,,0,
2019,48,59157,59157,21352,-5.4767956454857387,-3.97479616925292,294799,0,,0,0,,0,,23307,-5.4316943407559917,11659,2502,13212,0,14765,-10,300,4.7362435472172688,0,,0,
2019,49,54491,54491,19770,-5.519764731790568,-3.7307416665812925,269750,0,,0,0,,0,,23177,-5.5754541139923184,10843,2010,12691,0,13503,-10,160,4.4712879014886475,0,,0,
2019,50,51130,51130,18308,-5.5320575004889472,-3.6623665460244226,258345,0,,0,0,,0,,21725,-5.526209436133481,10220,1845,12273,0,12720,-10,160,4.5329389629556518,0,,0,
2019,51,45679,45679,18069,-5.7133934630793171,-3.9693085525829352,232250,0,,0,0,,0,,18130,-5.6311748483177047,10643,2029,9691,0,13030,-10,206,4.5750683688070151,0,,0,
2019,52,12547,12547,5010,-5.7669562445206042,-4.2424465516068617,62163,0,,0,0,,0,,4574,-5.7719938784433751,3014,587,2824,0,3671,-10,82,4.260974085076934,0,,0,
2020,0,11051,11051,5794,-6.5907248212831453,-4.1570152310329895,53295,0,,0,0,,0,,1994,-6.3271815446339037,3974,308,1486,0,4716,-10,88,4.40220404845362,0,,0,
2020,1,126586,126586,70717,-6.6777464410421654,-4.5786445259611321,572742,0,,0,0,,0,,22391,-6.5653459597087584,44620,4671,16112,0,53992,-10,168,4.5297525451363825,0,,0,
2020,2,89566,89566,41911,-6.1127548400062546,-4.3801202050632737,424875,0,,0,0,,0,,25945,-6.0501599537483139,25882,4871,14642,0,31164,-10,198,4.5481548330131689,0,,0,
2020,3,63800,63800,24765,-5.8002398119122249,-4.0390707855488373,318683,0,,0,0,,0,,21910,-5.62801004107713,16194,1886,13719,0,19196,-10,230,4.650811529591409,0,,0,
2020,4,84693,84693,25220,-5.352228073489826,-3.6249896751747781,416703,0,,0,0,,0,,22397,-5.4078362207537056,14804,2698,29694,0,17742,-10,110,4.5355537405872726,0,,0,
2020,5,78998,78998,25344,-5.5022241069394155,-3.9459648465554404,390385,0,,0,0,,0,,21927,-5.5260637570119018,16760,2087,25867,0,19601,-10,280,4.5577071747796367,0,,0,
2020,6,67557,67557,22652,-5.509436615548581,-3.8293356827017817,341728,0,,0,0,,0,,20847,-5.51809852736605,14252,1833,17461,0,17370,-10,272,4.7837956748487453,0,,0,
2020,7,69693,69693,25355,-5.6426183404359165,-4.1259360777441092,356836,0,,0,0,,0,,27565,-5.6416760384545617,15684,2469,18162,0,18935,-10,120,4.3968003775710027,0,,0,
2020,8,62647,62647,22694,-5.7089102431082139,-4.09535561981961,318750,0,,0,0,,0,,20961,-5.79368350746625,14842,1880,17216,0,17703,-10,180,4.459345560822479,0,,0,
2020,9,56104,56104,19403,-5.5910808498502762,-3.8472202127296038,283113,0,,0,0,,0,,20306,-5.9731113956466118,12621,1605,15350,0,14858,-10,194,4.43550360947309,0,,0,
2020,10,47843,47843,16437,-5.6297918147234638,-3.993044443043118,248184,0,,0,0,,0,,15788,-5.77395325267625,11133,1516,14018,0,12872,-10,110,4.4619296984926144,0,,0,
2020,11,45338,45338,14128,-5.4741563368476793,-4.0454686868767169,243972,0,,0,0,,0,,13076,-5.6239216885897827,9233,1322,14650,0,10665,-10,150,4.73333362725698,0,,0,
2020,12,40807,40807,13556,-5.5263092116548611,-4.0767459550678362,222748,0,,0,0,,0,,11058,-5.7473774642792579,8768,1145,11038,0,10107,-10,150,4.7406587070918507,0,,0,
2020,13,40815,40815,14133,-5.5701384294989555,-4.0479471136820573,219854,0,,0,0,,0,,12236,-5.6108777378228138,9332,1076,9417,0,10856,-10,184,4.5314137656443823,0,,0,
2020,14,38661,38661,13161,-5.5045033626487285,-3.9803406068007328,207952,0,,0,0,,0,,11819,-5.8642778576867771,8685,993,8687,0,10282,-10,140,4.6182734894784909,0,,0,
2020,15,39583,39583,13155,-5.4003663188742692,-3.9576641794070584,212124,0,,0,0,,0,,11336,-5.7111856033874435,8645,999,8099,0,10164,-10,140,4.5186369403179416,0,,0,
2020,16,43637,43637,14726,-5.3648600957902683,-4.0645404581664524,227865,0,,0,0,,0,,10985,-5.6819481110605343,8986,1510,8422,0,11034,-10,120,4.3780380404164729,0,,0,
2020,17,43189,43189,15102,-5.46381022945658,-3.9537893416088621,224486,0,,0,0,,0,,11850,-5.7457974683544348,9318,1397,8650,0,11287,-10,150,4.32720891966008,0,,0,
2020,18,47483,47483,16936,-5.5206600256934,-3.8171009223784278,240159,0,,0,0,,0,,13608,-5.7602439741328579,10991,1435,9121,0,13202,-10,110,4.2584055306578534,0,,0,
2020,19,48159,48159,17485,-5.5562304034552259,-3.9711626498654176,247872,0,,0,0,,0,,13275,-5.605461393596987,10622,1652,9745,0,12984,-10,110,4.3224583418745137,0,,0,
2020,20,55064,55064,18046,-5.3303138166497215,-3.8279899684060981,277703,0,,0,0,,0,,16495,-5.3942709912094493,10846,1631,10724,0,13225,-10,170,4.3813665357495211,0,,0,
2020,21,50767,50767,18185,-5.4355270155809867,-3.8888094257073207,260980,0,,0,0,,0,,13837,-5.7050516730505167,9813,2337,10714,0,12081,-10,150,4.5283416450892782,0,,0,
2020,22,53083,53083,19939,-5.57220694072874,-4.1093897010498521,262339,0,,0,0,,0,,14015,-5.5861648234034966,10713,3449,12044,0,13451,-10,120,4.3361837645394852,0,,0,
2020,23,46709,46709,17287,-5.5526814960714193,-3.93655138779049,237451,0,,0,0,,0,,12929,-5.7747853662309545,9693,2314,9730,0,12023,-10,108,4.3274769433124227,0,,0,
2020,24,59347,59347,22211,-5.5891630015334588,-4.2452762629400187,296642,0,,0,0,,0,,16662,-5.4696975153042864,13008,2153,12761,0,15881,-10,160,4.6464255746575942,0,,0,
2020,25,54102,54102,20485,-5.6122384473197773,-3.8447913614025042,272976,0,,0,0,,0,,13483,-5.61137728992064,11747,2071,10922,0,14410,-10,240,4.5563809083142823,0,,0,
2020,26,57079,57079,20668,-5.4880551516319462,-3.7099870441892273,291080,0,,0,0,,0,,14762,-5.5880774962742183,11191,2546,12023,0,13591,-10,290,4.8937245792353217,0,,0,
2020,27,54214,54214,18788,-5.4572084701368633,-4.0766791621348668,274695,0,,0,0,,0,,17072,-5.6069177600749791,10420,1729,11585,0,13237,-10,122,4.3840720479516575,0,,0,
2020,28,53523,53523,19798,-5.5285615529772247,-4.0279048742919263,274107,0,,0,0,,0,,16212,-5.7009190722921321,10768,2239,11817,0,13294,-10,128,4.418924827792158,0,,0,
2020,29,59592,59592,21822,-5.5249697946033018,-4.0622180910114549,299730,0,,0,0,,0,,15478,-5.7199250549166543,12068,2156,13975,0,15210,-10,140,4.3896707050886024,0,,0,
2020,30,50391,50391,18485,-5.5637732928499126,-3.9555011389407118,258504,0,,0,0,,0,,15160,-5.5914841688654375,10252,1905,11563,0,12695,-10,130,4.4935751975276128,0,,0,
2020,31,47903,47903,17379,-5.5635471682358126,-3.9699252307038471,241223,0,,0,0,,0,,13765,-5.4275771885216111,9414,1887,11287,0,11919,-10,340,4.7697235820895649,0,,0,
2020,32,48962,48962,16923,-5.3975123565213829,-3.45635759206925,242490,0,,0,0,,0,,14313,-5.3093062251100367,8699,2058,11473,0,11056,-10,130,4.3505764172198562,0,,0,
2020,33,50928,50928,17915,-5.4465539585296892,-3.5169777429655693,247374,0,,0,0,,0,,16496,-5.2851236663433552,9695,2364,10277,0,12337,-10,116,4.2973120377011194,0,,0,
2020,34,49554,49554,18083,-5.5151612382451454,-3.6512814389195705,249337,0,,0,0,,0,,16851,-5.4784226455403253,9725,2105,10526,0,12237,-10,140,4.3861715840554174,0,,0,
2020,35,51536,51536,19360,-5.5315584188772258,-3.811349933024279,260327,0,,0,0,,0,,18333,-5.4623138602520065,10611,2202,10471,0,13145,-10,190,4.5772585788161884,0,,0,
2020,36,49481,49481,17692,-5.4148036620116811,-3.7369777964645663,250456,0,,0,0,,0,,17528,-5.4663909173893206,9280,1862,10234,0,11914,-10,450,4.8784723248196045,0,,0,
2020,37,51817,51817,18644,-5.4758264662176508,-3.2884030585227211,259419,0,,0,0,,0,,16280,-5.40082923832924,9727,2075,10495,0,12524,-10,100,4.2781996521098353,0,,0,
2020,38,46069,46069,16206,-5.3925437930061424,-3.7305767522167921,236014,0,,0,0,,0,,14176,-5.4321106094808149,7971,1886,10070,0,10010,-10,140,4.5200714035106708,0,,0,
2020,39,40829,40829,15823,-5.6772514634206095,-4.0401545442823084,202741,0,,0,0,,0,,16437,-5.8925777209953134,9861,1754,7781,0,11638,-10,124,4.3494816472266038,0,,0,
